run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
2,2,1,1,2,240,285,44,3,196,195.456,204.609,9.153,476.310,490.896,14.586,-0.058421,-1.217974,-1.159553,0.882708,0.406077,-0.476631,-0.230995,-0.095168,0.135827,-0.111831,0.002135,0.113966,2.568,6.837,0.659634,0.089959,0.659634,MIXED_RECONTACT_LOOP,0,0
2,5,1,1,2,241,255,13,2,226,194.904,193.106,-1.799,480.718,484.897,4.179,-0.055596,-0.614643,-0.559047,-0.531508,-0.663928,-0.132420,0.832644,-0.187232,-1.019876,-0.165192,-0.116667,0.048525,3.028,0.624,0.531508,0.232485,0.531508,ANGULAR_RECONTACT_LOOP,1,0
